matrix_id,origin_poi_id,dest_poi_id,mode,minutes,distance_km,carbon_kg,cost,currency,bearing_deg,updated_at
ptm_710bbcd5,poi_13aa9240,poi_8843e985,cab,34,9.236,1.579,185.02,INR,327,2026-08-18T10:00:00+05:30
ptm_af7168c1,poi_13aa9240,poi_72868d71,cab,27,7.061,1.207,148.04,INR,7,2026-08-18T10:00:00+05:30
ptm_91306db0,poi_6a074d03,poi_16ee7fea,cab,44,12.554,2.147,241.42,INR,294,2026-08-18T10:00:00+05:30
ptm_df411246,poi_6a074d03,poi_43fed3a1,walk,22,1.572,0,0.00,INR,6,2026-08-18T10:00:00+05:30
ptm_099f8552,poi_6a074d03,poi_43fed3a1,cab,9,1.572,0.269,54.73,INR,6,2026-08-18T10:00:00+05:30
ptm_ce4060c3,poi_6a074d03,poi_13aa9240,cab,25,6.454,1.104,137.72,INR,217,2026-08-18T10:00:00+05:30
ptm_4e374466,poi_6a074d03,poi_697e3901,cab,25,6.601,1.129,140.22,INR,30,2026-08-18T10:00:00+05:30
ptm_7babc201,poi_6a074d03,poi_e9a50799,cab,43,12.303,2.104,237.16,INR,233,2026-08-18T10:00:00+05:30
ptm_23379f3b,poi_6a074d03,poi_46ade188,cab,35,9.644,1.649,191.95,INR,247,2026-08-18T10:00:00+05:30
ptm_27a2e36b,poi_6a074d03,poi_4c2e1d24,cab,34,9.325,1.595,186.52,INR,254,2026-08-18T10:00:00+05:30
ptm_47da4320,poi_6a074d03,poi_8843e985,cab,34,9.362,1.601,187.16,INR,286,2026-08-18T10:00:00+05:30
ptm_2c62b296,poi_6a074d03,poi_72868d71,walk,48,3.536,0,0.00,INR,302,2026-08-18T10:00:00+05:30
ptm_090e693a,poi_6a074d03,poi_72868d71,cab,16,3.536,0.605,88.11,INR,302,2026-08-18T10:00:00+05:30
ptm_d47f713e,poi_697e3901,poi_16ee7fea,cab,51,14.808,2.532,279.74,INR,268,2026-08-18T10:00:00+05:30
ptm_64e31442,poi_697e3901,poi_43fed3a1,cab,21,5.211,0.891,116.58,INR,217,2026-08-18T10:00:00+05:30
ptm_b3f2fc67,poi_697e3901,poi_13aa9240,cab,46,13.03,2.228,249.50,INR,214,2026-08-18T10:00:00+05:30
ptm_6a19fb89,poi_697e3901,poi_6a074d03,cab,25,6.601,1.129,140.22,INR,210,2026-08-18T10:00:00+05:30
ptm_1a3fac56,poi_697e3901,poi_e9a50799,cab,63,18.571,3.176,343.71,INR,225,2026-08-18T10:00:00+05:30
ptm_47e9914c,poi_697e3901,poi_46ade188,cab,53,15.458,2.643,290.79,INR,232,2026-08-18T10:00:00+05:30
ptm_64b48249,poi_697e3901,poi_4c2e1d24,cab,51,14.828,2.536,280.07,INR,236,2026-08-18T10:00:00+05:30
ptm_bc8d62eb,poi_697e3901,poi_8843e985,cab,45,12.704,2.172,243.98,INR,256,2026-08-18T10:00:00+05:30
ptm_2d0296fa,poi_697e3901,poi_72868d71,cab,28,7.389,1.264,153.62,INR,239,2026-08-18T10:00:00+05:30
ptm_a8e48290,poi_e9a50799,poi_16ee7fea,cab,44,12.637,2.161,242.84,INR,352,2026-08-18T10:00:00+05:30
ptm_03828bbe,poi_e9a50799,poi_43fed3a1,cab,47,13.424,2.295,256.20,INR,48,2026-08-18T10:00:00+05:30
ptm_097941fe,poi_e9a50799,poi_13aa9240,cab,24,6.318,1.08,135.41,INR,68,2026-08-18T10:00:00+05:30
ptm_f5b3b654,poi_e9a50799,poi_6a074d03,cab,43,12.303,2.104,237.16,INR,53,2026-08-18T10:00:00+05:30
ptm_152af5af,poi_e9a50799,poi_697e3901,cab,63,18.571,3.176,343.71,INR,45,2026-08-18T10:00:00+05:30
ptm_ceec3f19,poi_e9a50799,poi_46ade188,walk,50,3.739,0,0.00,INR,15,2026-08-18T10:00:00+05:30
ptm_4bfb3b43,poi_e9a50799,poi_46ade188,cab,16,3.739,0.639,91.57,INR,15,2026-08-18T10:00:00+05:30
ptm_fb59b9e8,poi_e9a50799,poi_4c2e1d24,cab,20,4.889,0.836,111.11,INR,10,2026-08-18T10:00:00+05:30
ptm_98c71bb7,poi_e9a50799,poi_8843e985,cab,36,10.058,1.72,198.99,INR,4,2026-08-18T10:00:00+05:30
ptm_199fc20a,poi_e9a50799,poi_72868d71,cab,41,11.531,1.972,224.03,INR,36,2026-08-18T10:00:00+05:30
ptm_2d02c977,poi_46ade188,poi_16ee7fea,cab,34,9.286,1.588,185.86,INR,343,2026-08-18T10:00:00+05:30
ptm_3b7db824,poi_46ade188,poi_43fed3a1,cab,38,10.498,1.795,206.47,INR,59,2026-08-18T10:00:00+05:30
ptm_35909834,poi_46ade188,poi_13aa9240,cab,21,5.106,0.873,114.80,INR,105,2026-08-18T10:00:00+05:30
ptm_23f085ee,poi_46ade188,poi_6a074d03,cab,35,9.644,1.649,191.95,INR,67,2026-08-18T10:00:00+05:30
ptm_87fbe6dd,poi_46ade188,poi_697e3901,cab,53,15.458,2.643,290.79,INR,52,2026-08-18T10:00:00+05:30
ptm_34a867c6,poi_46ade188,poi_e9a50799,walk,50,3.739,0,0.00,INR,195,2026-08-18T10:00:00+05:30
ptm_d0da26cc,poi_46ade188,poi_e9a50799,cab,16,3.739,0.639,91.57,INR,195,2026-08-18T10:00:00+05:30
ptm_c608ca8d,poi_46ade188,poi_4c2e1d24,walk,17,1.2,0,0.00,INR,355,2026-08-18T10:00:00+05:30
ptm_1955c6e5,poi_46ade188,poi_4c2e1d24,cab,8,1.2,0.205,48.39,INR,355,2026-08-18T10:00:00+05:30
ptm_641b51ac,poi_46ade188,poi_8843e985,cab,25,6.41,1.096,136.96,INR,359,2026-08-18T10:00:00+05:30
ptm_a0ff4254,poi_46ade188,poi_72868d71,cab,30,8.168,1.397,166.85,INR,46,2026-08-18T10:00:00+05:30
ptm_85ea60d8,poi_4c2e1d24,poi_16ee7fea,cab,30,8.116,1.388,165.97,INR,342,2026-08-18T10:00:00+05:30
ptm_c9d2114b,poi_4c2e1d24,poi_43fed3a1,cab,36,10.022,1.714,198.37,INR,65,2026-08-18T10:00:00+05:30
ptm_cdc8f6df,poi_4c2e1d24,poi_13aa9240,cab,22,5.617,0.96,123.48,INR,116,2026-08-18T10:00:00+05:30
ptm_f0cbf31f,poi_4c2e1d24,poi_6a074d03,cab,34,9.325,1.595,186.52,INR,74,2026-08-18T10:00:00+05:30
ptm_32f6f113,poi_4c2e1d24,poi_697e3901,cab,51,14.828,2.536,280.07,INR,56,2026-08-18T10:00:00+05:30
ptm_93b9ad36,poi_4c2e1d24,poi_e9a50799,cab,20,4.889,0.836,111.11,INR,190,2026-08-18T10:00:00+05:30
ptm_a647c421,poi_4c2e1d24,poi_46ade188,walk,17,1.2,0,0.00,INR,175,2026-08-18T10:00:00+05:30
ptm_77de8b04,poi_4c2e1d24,poi_46ade188,cab,8,1.2,0.205,48.39,INR,175,2026-08-18T10:00:00+05:30
ptm_99771538,poi_4c2e1d24,poi_8843e985,cab,21,5.212,0.891,116.61,INR,359,2026-08-18T10:00:00+05:30
ptm_23972586,poi_4c2e1d24,poi_72868d71,cab,28,7.458,1.275,154.78,INR,53,2026-08-18T10:00:00+05:30
ptm_61c0321d,poi_8843e985,poi_16ee7fea,walk,47,3.521,0,0.00,INR,315,2026-08-18T10:00:00+05:30
ptm_2d93f4c8,poi_8843e985,poi_16ee7fea,cab,16,3.521,0.602,87.86,INR,315,2026-08-18T10:00:00+05:30
ptm_07762588,poi_8843e985,poi_43fed3a1,cab,34,9.211,1.575,184.59,INR,96,2026-08-18T10:00:00+05:30
ptm_c3ee66f5,poi_8843e985,poi_13aa9240,cab,34,9.236,1.579,185.02,INR,147,2026-08-18T10:00:00+05:30
ptm_fa571050,poi_8843e985,poi_6a074d03,cab,34,9.362,1.601,187.16,INR,106,2026-08-18T10:00:00+05:30
ptm_8355f132,poi_8843e985,poi_697e3901,cab,45,12.704,2.172,243.98,INR,76,2026-08-18T10:00:00+05:30
ptm_25e42bf3,poi_8843e985,poi_e9a50799,cab,36,10.058,1.72,198.99,INR,184,2026-08-18T10:00:00+05:30
ptm_e13481e4,poi_8843e985,poi_46ade188,cab,25,6.41,1.096,136.96,INR,179,2026-08-18T10:00:00+05:30
ptm_52fc9603,poi_8843e985,poi_4c2e1d24,cab,21,5.212,0.891,116.61,INR,179,2026-08-18T10:00:00+05:30
ptm_a478832b,poi_8843e985,poi_72868d71,cab,24,6.041,1.033,130.70,INR,97,2026-08-18T10:00:00+05:30
ptm_ad142027,poi_72868d71,poi_16ee7fea,cab,33,9.067,1.55,182.14,INR,291,2026-08-18T10:00:00+05:30
ptm_765bd191,poi_72868d71,poi_43fed3a1,walk,43,3.171,0,0.00,INR,95,2026-08-18T10:00:00+05:30
ptm_0f85b088,poi_72868d71,poi_43fed3a1,cab,15,3.171,0.542,81.90,INR,95,2026-08-18T10:00:00+05:30
ptm_e3ebdce8,poi_72868d71,poi_13aa9240,cab,27,7.061,1.207,148.04,INR,187,2026-08-18T10:00:00+05:30
ptm_0ddce437,poi_72868d71,poi_6a074d03,walk,48,3.536,0,0.00,INR,122,2026-08-18T10:00:00+05:30
ptm_408be564,poi_72868d71,poi_6a074d03,cab,16,3.536,0.605,88.11,INR,122,2026-08-18T10:00:00+05:30
ptm_1cbe92c0,poi_72868d71,poi_697e3901,cab,28,7.389,1.264,153.62,INR,59,2026-08-18T10:00:00+05:30
ptm_c7f0c4a3,poi_72868d71,poi_e9a50799,cab,41,11.531,1.972,224.03,INR,216,2026-08-18T10:00:00+05:30
ptm_f316913c,poi_72868d71,poi_46ade188,cab,30,8.168,1.397,166.85,INR,226,2026-08-18T10:00:00+05:30
ptm_b059e846,poi_72868d71,poi_4c2e1d24,cab,28,7.458,1.275,154.78,INR,233,2026-08-18T10:00:00+05:30
ptm_7ff7df36,poi_72868d71,poi_8843e985,cab,24,6.041,1.033,130.70,INR,277,2026-08-18T10:00:00+05:30
ptm_dedecc3a,poi_04e07eb8,poi_0e67fddb,walk,16,1.14,0,0.00,INR,127,2026-08-18T10:00:00+05:30
ptm_e393ee27,poi_04e07eb8,poi_0e67fddb,cab,8,1.14,0.195,47.38,INR,127,2026-08-18T10:00:00+05:30
ptm_071b8ac0,poi_04e07eb8,poi_a7aaf961,cab,19,4.68,0.8,107.57,INR,335,2026-08-18T10:00:00+05:30
ptm_df8b321d,poi_04e07eb8,poi_9096d3f8,walk,29,2.104,0,0.00,INR,281,2026-08-18T10:00:00+05:30
ptm_f0b1f44a,poi_04e07eb8,poi_9096d3f8,cab,11,2.104,0.36,63.77,INR,281,2026-08-18T10:00:00+05:30
ptm_1e62676a,poi_04e07eb8,poi_c0f909cd,cab,47,13.592,2.324,259.07,INR,244,2026-08-18T10:00:00+05:30
ptm_2451ab52,poi_04e07eb8,poi_9cf22283,cab,45,12.904,2.207,247.37,INR,295,2026-08-18T10:00:00+05:30
ptm_0f57d8ce,poi_04e07eb8,poi_d4ce5bf9,cab,41,11.408,1.951,221.93,INR,304,2026-08-18T10:00:00+05:30
ptm_129f1ce2,poi_04e07eb8,poi_f10b95a4,cab,46,13.289,2.272,253.91,INR,289,2026-08-18T10:00:00+05:30
ptm_dcb818ac,poi_04e07eb8,poi_5e03114d,cab,44,12.557,2.147,241.47,INR,233,2026-08-18T10:00:00+05:30
ptm_a8fdbec0,poi_04e07eb8,poi_a15c1505,cab,45,12.914,2.208,247.54,INR,247,2026-08-18T10:00:00+05:30
ptm_224ecf12,poi_0e67fddb,poi_04e07eb8,walk,16,1.14,0,0.00,INR,307,2026-08-18T10:00:00+05:30
ptm_43539065,poi_0e67fddb,poi_04e07eb8,cab,8,1.14,0.195,47.38,INR,307,2026-08-18T10:00:00+05:30
ptm_65296e83,poi_0e67fddb,poi_a7aaf961,cab,23,5.709,0.976,125.05,INR,330,2026-08-18T10:00:00+05:30
ptm_09a90e27,poi_0e67fddb,poi_9096d3f8,walk,43,3.168,0,0.00,INR,290,2026-08-18T10:00:00+05:30
ptm_237ce444,poi_0e67fddb,poi_9096d3f8,cab,15,3.168,0.542,81.86,INR,290,2026-08-18T10:00:00+05:30
ptm_92264b04,poi_0e67fddb,poi_c0f909cd,cab,49,14.146,2.419,268.48,INR,248,2026-08-18T10:00:00+05:30
ptm_84fc9893,poi_0e67fddb,poi_9cf22283,cab,49,14.024,2.398,266.40,INR,296,2026-08-18T10:00:00+05:30
ptm_1fd863d0,poi_0e67fddb,poi_d4ce5bf9,cab,44,12.546,2.145,241.29,INR,304,2026-08-18T10:00:00+05:30
ptm_70d39aad,poi_0e67fddb,poi_f10b95a4,cab,50,14.38,2.459,272.45,INR,290,2026-08-18T10:00:00+05:30
ptm_04ae1ac2,poi_0e67fddb,poi_5e03114d,cab,45,12.933,2.211,247.86,INR,238,2026-08-18T10:00:00+05:30
ptm_d44aab69,poi_0e67fddb,poi_a15c1505,cab,47,13.524,2.313,257.90,INR,251,2026-08-18T10:00:00+05:30
ptm_b664cfb6,poi_a7aaf961,poi_04e07eb8,cab,19,4.68,0.8,107.57,INR,155,2026-08-18T10:00:00+05:30
ptm_a947afdf,poi_a7aaf961,poi_0e67fddb,cab,23,5.709,0.976,125.05,INR,150,2026-08-18T10:00:00+05:30
ptm_4b077f73,poi_a7aaf961,poi_9096d3f8,walk,52,3.856,0,0.00,INR,181,2026-08-18T10:00:00+05:30
ptm_c645c053,poi_a7aaf961,poi_9096d3f8,cab,17,3.856,0.659,93.55,INR,181,2026-08-18T10:00:00+05:30
ptm_bd089bdb,poi_a7aaf961,poi_c0f909cd,cab,50,14.487,2.477,274.27,INR,225,2026-08-18T10:00:00+05:30
ptm_d630b5d1,poi_a7aaf961,poi_9cf22283,cab,35,9.774,1.671,194.15,INR,278,2026-08-18T10:00:00+05:30
ptm_34ffca56,poi_a7aaf961,poi_d4ce5bf9,cab,29,7.815,1.336,160.85,INR,285,2026-08-18T10:00:00+05:30
ptm_f58ae324,poi_a7aaf961,poi_f10b95a4,cab,38,10.593,1.811,208.08,INR,270,2026-08-18T10:00:00+05:30
ptm_4d89cbfb,poi_a7aaf961,poi_5e03114d,cab,50,14.258,2.438,270.39,INR,215,2026-08-18T10:00:00+05:30
ptm_77002c10,poi_a7aaf961,poi_a15c1505,cab,47,13.6,2.326,259.20,INR,227,2026-08-18T10:00:00+05:30
ptm_98263abb,poi_9096d3f8,poi_04e07eb8,walk,29,2.104,0,0.00,INR,101,2026-08-18T10:00:00+05:30
ptm_c951213a,poi_9096d3f8,poi_04e07eb8,cab,11,2.104,0.36,63.77,INR,101,2026-08-18T10:00:00+05:30
ptm_0102b00f,poi_9096d3f8,poi_0e67fddb,walk,43,3.168,0,0.00,INR,110,2026-08-18T10:00:00+05:30
ptm_da354155,poi_9096d3f8,poi_0e67fddb,cab,15,3.168,0.542,81.86,INR,110,2026-08-18T10:00:00+05:30
ptm_eb192795,poi_9096d3f8,poi_a7aaf961,walk,52,3.856,0,0.00,INR,1,2026-08-18T10:00:00+05:30
ptm_a90171b8,poi_9096d3f8,poi_a7aaf961,cab,17,3.856,0.659,93.55,INR,1,2026-08-18T10:00:00+05:30
ptm_98f7be15,poi_9096d3f8,poi_c0f909cd,cab,42,11.98,2.049,231.67,INR,238,2026-08-18T10:00:00+05:30
ptm_f655e66c,poi_9096d3f8,poi_9cf22283,cab,39,10.882,1.861,212.99,INR,298,2026-08-18T10:00:00+05:30
ptm_4e2f419c,poi_9096d3f8,poi_d4ce5bf9,cab,35,9.504,1.625,189.56,INR,308,2026-08-18T10:00:00+05:30
ptm_6a81f7e5,poi_9096d3f8,poi_f10b95a4,cab,40,11.211,1.917,218.59,INR,291,2026-08-18T10:00:00+05:30
ptm_80877c27,poi_9096d3f8,poi_5e03114d,cab,40,11.236,1.921,219.01,INR,226,2026-08-18T10:00:00+05:30
ptm_9e10cc9d,poi_9096d3f8,poi_a15c1505,cab,40,11.228,1.92,218.88,INR,241,2026-08-18T10:00:00+05:30
ptm_307d3319,poi_c0f909cd,poi_04e07eb8,cab,47,13.592,2.324,259.07,INR,64,2026-08-18T10:00:00+05:30
ptm_3cbf7bc8,poi_c0f909cd,poi_0e67fddb,cab,49,14.146,2.419,268.48,INR,68,2026-08-18T10:00:00+05:30
ptm_7e7b3cef,poi_c0f909cd,poi_a7aaf961,cab,50,14.487,2.477,274.27,INR,45,2026-08-18T10:00:00+05:30
ptm_0eb63214,poi_c0f909cd,poi_9096d3f8,cab,42,11.98,2.049,231.67,INR,58,2026-08-18T10:00:00+05:30
ptm_a6da786c,poi_c0f909cd,poi_9cf22283,cab,41,11.572,1.979,224.72,INR,3,2026-08-18T10:00:00+05:30
ptm_160a1197,poi_c0f909cd,poi_d4ce5bf9,cab,44,12.617,2.158,242.49,INR,12,2026-08-18T10:00:00+05:30
ptm_db92dd64,poi_c0f909cd,poi_f10b95a4,cab,37,10.37,1.773,204.29,INR,358,2026-08-18T10:00:00+05:30
ptm_721adf48,poi_c0f909cd,poi_5e03114d,walk,35,2.542,0,0.00,INR,125,2026-08-18T10:00:00+05:30
ptm_8b27fe99,poi_c0f909cd,poi_5e03114d,cab,13,2.542,0.435,71.21,INR,125,2026-08-18T10:00:00+05:30
ptm_7e015e0b,poi_c0f909cd,poi_a15c1505,walk,15,1.005,0,0.00,INR,18,2026-08-18T10:00:00+05:30
ptm_b2d95223,poi_c0f909cd,poi_a15c1505,cab,8,1.005,0.172,45.09,INR,18,2026-08-18T10:00:00+05:30
ptm_29fb2aaa,poi_9cf22283,poi_04e07eb8,cab,45,12.904,2.207,247.37,INR,115,2026-08-18T10:00:00+05:30
ptm_64a95428,poi_9cf22283,poi_0e67fddb,cab,49,14.024,2.398,266.40,INR,116,2026-08-18T10:00:00+05:30
ptm_5c190f43,poi_9cf22283,poi_a7aaf961,cab,35,9.774,1.671,194.15,INR,98,2026-08-18T10:00:00+05:30
ptm_0828ec1b,poi_9cf22283,poi_9096d3f8,cab,39,10.882,1.861,212.99,INR,118,2026-08-18T10:00:00+05:30
ptm_71476d7b,poi_9cf22283,poi_c0f909cd,cab,41,11.572,1.979,224.72,INR,183,2026-08-18T10:00:00+05:30
ptm_c1c2e2b9,poi_9cf22283,poi_d4ce5bf9,walk,31,2.284,0,0.00,INR,70,2026-08-18T10:00:00+05:30
ptm_e6e82f63,poi_9cf22283,poi_d4ce5bf9,cab,12,2.284,0.391,66.83,INR,70,2026-08-18T10:00:00+05:30
ptm_99716afe,poi_9cf22283,poi_f10b95a4,walk,21,1.499,0,0.00,INR,217,2026-08-18T10:00:00+05:30
ptm_4389447d,poi_9cf22283,poi_f10b95a4,cab,9,1.499,0.256,53.49,INR,217,2026-08-18T10:00:00+05:30
ptm_72157371,poi_9cf22283,poi_5e03114d,cab,46,13.099,2.24,250.68,INR,173,2026-08-18T10:00:00+05:30
ptm_1516c232,poi_9cf22283,poi_a15c1505,cab,38,10.604,1.813,208.27,INR,181,2026-08-18T10:00:00+05:30
ptm_54c54c63,poi_d4ce5bf9,poi_04e07eb8,cab,41,11.408,1.951,221.93,INR,123,2026-08-18T10:00:00+05:30
ptm_62738ce8,poi_d4ce5bf9,poi_0e67fddb,cab,44,12.546,2.145,241.29,INR,124,2026-08-18T10:00:00+05:30
ptm_c029606b,poi_d4ce5bf9,poi_a7aaf961,cab,29,7.815,1.336,160.85,INR,105,2026-08-18T10:00:00+05:30
ptm_7164fd57,poi_d4ce5bf9,poi_9096d3f8,cab,35,9.504,1.625,189.56,INR,128,2026-08-18T10:00:00+05:30
ptm_dd9d546a,poi_d4ce5bf9,poi_c0f909cd,cab,44,12.617,2.158,242.49,INR,192,2026-08-18T10:00:00+05:30
ptm_21c71d32,poi_d4ce5bf9,poi_9cf22283,walk,31,2.284,0,0.00,INR,250,2026-08-18T10:00:00+05:30
ptm_54a3c86f,poi_d4ce5bf9,poi_9cf22283,cab,12,2.284,0.391,66.83,INR,250,2026-08-18T10:00:00+05:30
ptm_2b259b0f,poi_d4ce5bf9,poi_f10b95a4,walk,49,3.632,0,0.00,INR,237,2026-08-18T10:00:00+05:30
ptm_650be416,poi_d4ce5bf9,poi_f10b95a4,cab,16,3.632,0.621,89.75,INR,237,2026-08-18T10:00:00+05:30
ptm_1b8e3b6c,poi_d4ce5bf9,poi_5e03114d,cab,48,13.788,2.358,262.40,INR,182,2026-08-18T10:00:00+05:30
ptm_d90d6b0e,poi_d4ce5bf9,poi_a15c1505,cab,41,11.617,1.987,225.49,INR,192,2026-08-18T10:00:00+05:30
ptm_6265ae4d,poi_f10b95a4,poi_04e07eb8,cab,46,13.289,2.272,253.91,INR,109,2026-08-18T10:00:00+05:30
ptm_7d5ff815,poi_f10b95a4,poi_0e67fddb,cab,50,14.38,2.459,272.45,INR,110,2026-08-18T10:00:00+05:30
ptm_d2e451ea,poi_f10b95a4,poi_a7aaf961,cab,38,10.593,1.811,208.08,INR,90,2026-08-18T10:00:00+05:30
ptm_36ee2fcb,poi_f10b95a4,poi_9096d3f8,cab,40,11.211,1.917,218.59,INR,111,2026-08-18T10:00:00+05:30
ptm_229694a3,poi_f10b95a4,poi_c0f909cd,cab,37,10.37,1.773,204.29,INR,178,2026-08-18T10:00:00+05:30
ptm_5d8fe7c7,poi_f10b95a4,poi_9cf22283,walk,21,1.499,0,0.00,INR,37,2026-08-18T10:00:00+05:30
ptm_64ef963e,poi_f10b95a4,poi_9cf22283,cab,9,1.499,0.256,53.49,INR,37,2026-08-18T10:00:00+05:30
ptm_fe2fe891,poi_f10b95a4,poi_d4ce5bf9,walk,49,3.632,0,0.00,INR,57,2026-08-18T10:00:00+05:30
ptm_b02149d7,poi_f10b95a4,poi_d4ce5bf9,cab,16,3.632,0.621,89.75,INR,57,2026-08-18T10:00:00+05:30
ptm_70364604,poi_f10b95a4,poi_5e03114d,cab,43,12.064,2.063,233.09,INR,168,2026-08-18T10:00:00+05:30
ptm_0c2969fe,poi_f10b95a4,poi_a15c1505,cab,34,9.43,1.613,188.32,INR,176,2026-08-18T10:00:00+05:30
ptm_836e467a,poi_5e03114d,poi_04e07eb8,cab,44,12.557,2.147,241.47,INR,53,2026-08-18T10:00:00+05:30
ptm_e1dcc9b6,poi_5e03114d,poi_0e67fddb,cab,45,12.933,2.211,247.86,INR,58,2026-08-18T10:00:00+05:30
ptm_5597ab0a,poi_5e03114d,poi_a7aaf961,cab,50,14.258,2.438,270.39,INR,35,2026-08-18T10:00:00+05:30
ptm_e356decc,poi_5e03114d,poi_9096d3f8,cab,40,11.236,1.921,219.01,INR,46,2026-08-18T10:00:00+05:30
ptm_8b069d5f,poi_5e03114d,poi_c0f909cd,walk,35,2.542,0,0.00,INR,305,2026-08-18T10:00:00+05:30
ptm_95b86ced,poi_5e03114d,poi_c0f909cd,cab,13,2.542,0.435,71.21,INR,305,2026-08-18T10:00:00+05:30
ptm_47787d8a,poi_5e03114d,poi_9cf22283,cab,46,13.099,2.24,250.68,INR,353,2026-08-18T10:00:00+05:30
ptm_07ff781c,poi_5e03114d,poi_d4ce5bf9,cab,48,13.788,2.358,262.40,INR,2,2026-08-18T10:00:00+05:30
ptm_4d467f58,poi_5e03114d,poi_f10b95a4,cab,43,12.064,2.063,233.09,INR,348,2026-08-18T10:00:00+05:30
ptm_1ccf95f6,poi_5e03114d,poi_a15c1505,walk,41,2.994,0,0.00,INR,323,2026-08-18T10:00:00+05:30
ptm_3759f260,poi_5e03114d,poi_a15c1505,cab,14,2.994,0.512,78.89,INR,323,2026-08-18T10:00:00+05:30
ptm_8093d98f,poi_a15c1505,poi_04e07eb8,cab,45,12.914,2.208,247.54,INR,67,2026-08-18T10:00:00+05:30
ptm_2578f076,poi_a15c1505,poi_0e67fddb,cab,47,13.524,2.313,257.90,INR,71,2026-08-18T10:00:00+05:30
ptm_b90fb4f5,poi_a15c1505,poi_a7aaf961,cab,47,13.6,2.326,259.20,INR,47,2026-08-18T10:00:00+05:30
ptm_81c66f42,poi_a15c1505,poi_9096d3f8,cab,40,11.228,1.92,218.88,INR,61,2026-08-18T10:00:00+05:30
ptm_b42058c9,poi_a15c1505,poi_c0f909cd,walk,15,1.005,0,0.00,INR,198,2026-08-18T10:00:00+05:30
ptm_8a548fc2,poi_a15c1505,poi_c0f909cd,cab,8,1.005,0.172,45.09,INR,198,2026-08-18T10:00:00+05:30
ptm_c2689add,poi_a15c1505,poi_9cf22283,cab,38,10.604,1.813,208.27,INR,1,2026-08-18T10:00:00+05:30
ptm_7f845307,poi_a15c1505,poi_d4ce5bf9,cab,41,11.617,1.987,225.49,INR,12,2026-08-18T10:00:00+05:30
ptm_8104d836,poi_a15c1505,poi_f10b95a4,cab,34,9.43,1.613,188.32,INR,356,2026-08-18T10:00:00+05:30
ptm_cfa312f4,poi_a15c1505,poi_5e03114d,walk,41,2.994,0,0.00,INR,143,2026-08-18T10:00:00+05:30
ptm_1d7c0452,poi_a15c1505,poi_5e03114d,cab,14,2.994,0.512,78.89,INR,143,2026-08-18T10:00:00+05:30
ptm_52244b83,poi_f87e3cfb,poi_98d86477,cab,33,9.082,1.553,182.39,INR,49,2026-08-18T10:00:00+05:30
ptm_f661a0b7,poi_f87e3cfb,poi_74c8b35f,walk,47,3.467,0,0.00,INR,80,2026-08-18T10:00:00+05:30
ptm_eeb3725e,poi_f87e3cfb,poi_74c8b35f,cab,15,3.467,0.593,86.94,INR,80,2026-08-18T10:00:00+05:30
ptm_754bd4fa,poi_f87e3cfb,poi_3f6cade0,walk,57,4.273,0,0.00,INR,109,2026-08-18T10:00:00+05:30
ptm_9b84052d,poi_f87e3cfb,poi_3f6cade0,cab,18,4.273,0.731,100.65,INR,109,2026-08-18T10:00:00+05:30
ptm_4ce6a137,poi_f87e3cfb,poi_9568c284,cab,41,11.475,1.962,223.08,INR,98,2026-08-18T10:00:00+05:30
ptm_8d0d38cd,poi_f87e3cfb,poi_31043af1,cab,34,9.428,1.612,188.28,INR,352,2026-08-18T10:00:00+05:30
ptm_8cb71973,poi_f87e3cfb,poi_adcad9c8,cab,55,15.928,2.724,298.77,INR,52,2026-08-18T10:00:00+05:30
ptm_3ce5dae4,poi_f87e3cfb,poi_5fdabc69,cab,21,5.127,0.877,115.16,INR,112,2026-08-18T10:00:00+05:30
ptm_24757f93,poi_f87e3cfb,poi_65f210fb,cab,47,13.524,2.313,257.90,INR,80,2026-08-18T10:00:00+05:30
ptm_d2ee99d1,poi_f87e3cfb,poi_0d5f6942,walk,23,1.649,0,0.00,INR,316,2026-08-18T10:00:00+05:30
ptm_fbe8c6cf,poi_f87e3cfb,poi_0d5f6942,cab,10,1.649,0.282,56.04,INR,316,2026-08-18T10:00:00+05:30
ptm_9e30d4a0,poi_98d86477,poi_f87e3cfb,cab,33,9.082,1.553,182.39,INR,229,2026-08-18T10:00:00+05:30
ptm_bc3cd109,poi_98d86477,poi_74c8b35f,cab,25,6.383,1.092,136.52,INR,212,2026-08-18T10:00:00+05:30
ptm_7913d16b,poi_98d86477,poi_3f6cade0,cab,29,7.883,1.348,162.00,INR,201,2026-08-18T10:00:00+05:30
ptm_bae1fff1,poi_98d86477,poi_9568c284,cab,32,8.795,1.504,177.51,INR,149,2026-08-18T10:00:00+05:30
ptm_cc781830,poi_98d86477,poi_31043af1,cab,32,8.781,1.502,177.27,INR,292,2026-08-18T10:00:00+05:30
ptm_835e2348,poi_98d86477,poi_adcad9c8,cab,26,6.885,1.177,145.05,INR,57,2026-08-18T10:00:00+05:30
ptm_d98547ad,poi_98d86477,poi_5fdabc69,cab,30,8.213,1.404,167.62,INR,195,2026-08-18T10:00:00+05:30
ptm_41c65178,poi_98d86477,poi_65f210fb,cab,28,7.519,1.286,155.83,INR,120,2026-08-18T10:00:00+05:30
ptm_124d0655,poi_98d86477,poi_0d5f6942,cab,34,9.319,1.593,186.42,INR,239,2026-08-18T10:00:00+05:30
